	icd9_code	short_title	long_title	icd_level2	level2_title	icd_level4	title
12877	E8613	Acc poison-cleanser NEC	Accidental poisoning by other cleansing and polishing agents	E86	External Causes Of Injury And Poisoning	E861	Acc poison-cleanser NEC Accidental poisoning by other cleansing and polishing agents
12878	E8614	Acc poison-disinfectants	Accidental poisoning by disinfectants	E86	External Causes Of Injury And Poisoning	E861	Acc poison-disinfectants Accidental poisoning by disinfectants
12879	E8615	Acc poison-lead paints	Accidental poisoning by lead paints	E86	External Causes Of Injury And Poisoning	E861	Acc poison-lead paints Accidental poisoning by lead paints
12880	E8616	Acc poison-paints NEC	Accidental poisoning by other paints and varnishes	E86	External Causes Of Injury And Poisoning	E861	Acc poison-paints NEC Accidental poisoning by other paints and varnishes
12881	E8619	Acc poison-cleanser NOS	Accidental poisoning by unspecified cleansing and polishing agents, disinfectants, paints, and varnishes	E86	External Causes Of Injury And Poisoning	E861	Acc poison-cleanser NOS Accidental poisoning by unspecified cleansing and polishing agents, disinfectants, paints, and varnishes
12882	E8620	Acc poisn-petrol solvent	Accidental poisoning by petroleum solvents	E86	External Causes Of Injury And Poisoning	E862	Acc poisn-petrol solvent Accidental poisoning by petroleum solvents
12883	E8621	Acc poisn-petroleum fuel	Accidental poisoning by petroleum fuels and cleaners	E86	External Causes Of Injury And Poisoning	E862	Acc poisn-petroleum fuel Accidental poisoning by petroleum fuels and cleaners
12884	E8622	Acc pois-lubricating oil	Accidental poisoning by lubricating oils	E86	External Causes Of Injury And Poisoning	E862	Acc pois-lubricating oil Accidental poisoning by lubricating oils
12885	72619	Rotator cuff dis NEC	Other specified disorders of bursae and tendons in shoulder region	726	Diseases Of The Musculoskeletal System And Connective Tissue	7261	Rotator cuff dis NEC Other specified disorders of bursae and tendons in shoulder region
12886	7262	Shoulder region dis NEC	Other affections of shoulder region, not elsewhere classified	726	Diseases Of The Musculoskeletal System And Connective Tissue	7262	Shoulder region dis NEC Other affections of shoulder region, not elsewhere classified
12887	73673	Cavus deformity of foot	Cavus deformity of foot, acquired	736	Diseases Of The Musculoskeletal System And Connective Tissue	7367	Cavus deformity of foot Cavus deformity of foot, acquired
12888	73674	Claw foot, acquired	Claw foot, acquired	736	Diseases Of The Musculoskeletal System And Connective Tissue	7367	Claw foot, acquired Claw foot, acquired
12889	73675	Acq cavovarus deformity	Cavovarus deformity of foot, acquired	736	Diseases Of The Musculoskeletal System And Connective Tissue	7367	Acq cavovarus deformity Cavovarus deformity of foot, acquired
12890	73676	Calcaneus deformity NEC	Other acquired calcaneus deformity	736	Diseases Of The Musculoskeletal System And Connective Tissue	7367	Calcaneus deformity NEC Other acquired calcaneus deformity
12891	73679	Acq ankle-foot def NEC	Other acquired deformities of ankle and foot	736	Diseases Of The Musculoskeletal System And Connective Tissue	7367	Acq ankle-foot def NEC Other acquired deformities of ankle and foot
12892	73681	Unequal leg length	Unequal leg length (acquired)	736	Diseases Of The Musculoskeletal System And Connective Tissue	7368	Unequal leg length Unequal leg length (acquired)
12893	73689	Oth acq limb deformity	Other acquired deformity of other parts of limb	736	Diseases Of The Musculoskeletal System And Connective Tissue	7368	Oth acq limb deformity Other acquired deformity of other parts of limb
12894	7369	Acq limb deformity NOS	Acquired deformity of limb, site unspecified	736	Diseases Of The Musculoskeletal System And Connective Tissue	7369	Acq limb deformity NOS Acquired deformity of limb, site unspecified
12895	7370	Adoles postural kyphosis	Adolescent postural kyphosis	737	Diseases Of The Musculoskeletal System And Connective Tissue	7370	Adoles postural kyphosis Adolescent postural kyphosis
12896	73710	Kyphosis NOS	Kyphosis (acquired) (postural)	737	Diseases Of The Musculoskeletal System And Connective Tissue	7371	Kyphosis NOS Kyphosis (acquired) (postural)
12897	73711	Radiation kyphosis	Kyphosis due to radiation	737	Diseases Of The Musculoskeletal System And Connective Tissue	7371	Radiation kyphosis Kyphosis due to radiation
12898	73712	Postlaminectomy kyphosis	Kyphosis, postlaminectomy	737	Diseases Of The Musculoskeletal System And Connective Tissue	7371	Postlaminectomy kyphosis Kyphosis, postlaminectomy
12899	73719	Kyphosis NEC	Other kyphosis (acquired)	737	Diseases Of The Musculoskeletal System And Connective Tissue	7371	Kyphosis NEC Other kyphosis (acquired)
12900	73720	Lordosis NOS	Lordosis (acquired) (postural)	737	Diseases Of The Musculoskeletal System And Connective Tissue	7372	Lordosis NOS Lordosis (acquired) (postural)
12901	73721	Postlaminectomy lordosis	Lordosis, postlaminectomy	737	Diseases Of The Musculoskeletal System And Connective Tissue	7372	Postlaminectomy lordosis Lordosis, postlaminectomy
12902	73722	Oth postsurgery lordosis	Other postsurgical lordosis	737	Diseases Of The Musculoskeletal System And Connective Tissue	7372	Oth postsurgery lordosis Other postsurgical lordosis
12903	73729	Lordosis NEC	Other lordosis (acquired)	737	Diseases Of The Musculoskeletal System And Connective Tissue	7372	Lordosis NEC Other lordosis (acquired)
12904	73730	Idiopathic scoliosis	Scoliosis [and kyphoscoliosis], idiopathic	737	Diseases Of The Musculoskeletal System And Connective Tissue	7373	Idiopathic scoliosis Scoliosis [and kyphoscoliosis], idiopathic
12905	73731	Resolv idiopath scolios	Resolving infantile idiopathic scoliosis	737	Diseases Of The Musculoskeletal System And Connective Tissue	7373	Resolv idiopath scolios Resolving infantile idiopathic scoliosis
12906	73732	Progr idiopath scoliosis	Progressive infantile idiopathic scoliosis	737	Diseases Of The Musculoskeletal System And Connective Tissue	7373	Progr idiopath scoliosis Progressive infantile idiopathic scoliosis
12907	73733	Radiation scoliosis	Scoliosis due to radiation	737	Diseases Of The Musculoskeletal System And Connective Tissue	7373	Radiation scoliosis Scoliosis due to radiation
12908	73734	Thoracogenic scoliosis	Thoracogenic scoliosis	737	Diseases Of The Musculoskeletal System And Connective Tissue	7373	Thoracogenic scoliosis Thoracogenic scoliosis
12909	73739	Scoliosis NEC	Other kyphoscoliosis and scoliosis	737	Diseases Of The Musculoskeletal System And Connective Tissue	7373	Scoliosis NEC Other kyphoscoliosis and scoliosis
12910	73740	Spin curv NOS in oth dis	Curvature of spine, unspecified, associated with other conditions	737	Diseases Of The Musculoskeletal System And Connective Tissue	7374	Spin curv NOS in oth dis Curvature of spine, unspecified, associated with other conditions
12911	73741	Kyphosis in oth dis	Kyphosis associated with other conditions	737	Diseases Of The Musculoskeletal System And Connective Tissue	7374	Kyphosis in oth dis Kyphosis associated with other conditions
12912	73742	Lordosis in oth dis	Lordosis associated with other conditions	737	Diseases Of The Musculoskeletal System And Connective Tissue	7374	Lordosis in oth dis Lordosis associated with other conditions
12913	73743	Scoliosis in oth dis	Scoliosis associated with other conditions	737	Diseases Of The Musculoskeletal System And Connective Tissue	7374	Scoliosis in oth dis Scoliosis associated with other conditions
12914	7378	Curvature of spine NEC	Other curvatures of spine	737	Diseases Of The Musculoskeletal System And Connective Tissue	7378	Curvature of spine NEC Other curvatures of spine
12915	7379	Curvature of spine NOS	Unspecified curvature of spine	737	Diseases Of The Musculoskeletal System And Connective Tissue	7379	Curvature of spine NOS Unspecified curvature of spine
12916	7380	Acq nose deformity	Acquired deformity of nose	738	Diseases Of The Musculoskeletal System And Connective Tissue	7380	Acq nose deformity Acquired deformity of nose
12917	73810	Unspf acq deformity head	Unspecified acquired deformity of head	738	Diseases Of The Musculoskeletal System And Connective Tissue	7381	Unspf acq deformity head Unspecified acquired deformity of head
12918	73811	Zygomatic hyperplasia	Zygomatic hyperplasia	738	Diseases Of The Musculoskeletal System And Connective Tissue	7381	Zygomatic hyperplasia Zygomatic hyperplasia
12919	73812	Zygomatic hypoplasia	Zygomatic hypoplasia	738	Diseases Of The Musculoskeletal System And Connective Tissue	7381	Zygomatic hypoplasia Zygomatic hypoplasia
12920	73819	Oth spcf deformity head	Other specified acquired deformity of head	738	Diseases Of The Musculoskeletal System And Connective Tissue	7381	Oth spcf deformity head Other specified acquired deformity of head
12921	7382	Acq neck deformity	Acquired deformity of neck	738	Diseases Of The Musculoskeletal System And Connective Tissue	7382	Acq neck deformity Acquired deformity of neck
12922	7383	Acq chest deformity	Acquired deformity of chest and rib	738	Diseases Of The Musculoskeletal System And Connective Tissue	7383	Acq chest deformity Acquired deformity of chest and rib
12923	7384	Acq spondylolisthesis	Acquired spondylolisthesis	738	Diseases Of The Musculoskeletal System And Connective Tissue	7384	Acq spondylolisthesis Acquired spondylolisthesis
12924	7385	Other acq back deformity	Other acquired deformity of back or spine	738	Diseases Of The Musculoskeletal System And Connective Tissue	7385	Other acq back deformity Other acquired deformity of back or spine
12925	7386	Acq pelvic deformity	Acquired deformity of pelvis	738	Diseases Of The Musculoskeletal System And Connective Tissue	7386	Acq pelvic deformity Acquired deformity of pelvis
12926	7387	Cauliflower ear	Cauliflower ear	738	Diseases Of The Musculoskeletal System And Connective Tissue	7387	Cauliflower ear Cauliflower ear
12927	7388	Acq deformity NEC	Acquired deformity of other specified site	738	Diseases Of The Musculoskeletal System And Connective Tissue	7388	Acq deformity NEC Acquired deformity of other specified site
12928	7389	Acq deformity NOS	Acquired deformity of unspecified site	738	Diseases Of The Musculoskeletal System And Connective Tissue	7389	Acq deformity NOS Acquired deformity of unspecified site
12929	7390	Somat dys head region	Nonallopathic lesions, head region	739	Diseases Of The Musculoskeletal System And Connective Tissue	7390	Somat dys head region Nonallopathic lesions, head region
12930	7391	Somat dysfunc cervic reg	Nonallopathic lesions, cervical region	739	Diseases Of The Musculoskeletal System And Connective Tissue	7391	Somat dysfunc cervic reg Nonallopathic lesions, cervical region
12931	7392	Somat dysfunc thorac reg	Nonallopathic lesions, thoracic region	739	Diseases Of The Musculoskeletal System And Connective Tissue	7392	Somat dysfunc thorac reg Nonallopathic lesions, thoracic region
12932	7393	Somat dysfunc lumbar reg	Nonallopathic lesions, lumbar region	739	Diseases Of The Musculoskeletal System And Connective Tissue	7393	Somat dysfunc lumbar reg Nonallopathic lesions, lumbar region
12933	7394	Somat dysfunc sacral reg	Nonallopathic lesions, sacral region	739	Diseases Of The Musculoskeletal System And Connective Tissue	7394	Somat dysfunc sacral reg Nonallopathic lesions, sacral region
12934	7395	Somat dysfunc pelvic reg	Nonallopathic lesions, pelvic region	739	Diseases Of The Musculoskeletal System And Connective Tissue	7395	Somat dysfunc pelvic reg Nonallopathic lesions, pelvic region
